iteration, site 1, site 2, a, b, i, j, value
1, 1, 4, 2, 4, 0, 0, 0.0
1, 1, 4, 3, 1, 0, 0, 0.0
1, 1, 4, 3, 2, 0, 0, 0.0
1, 1, 4, 3, 3, 0, 0, 0.0
1, 1, 4, 3, 4, 0, 0, 0.0
1, 1, 4, 4, 1, 0, 0, 0.0
1, 1, 4, 4, 2, 0, 0, 0.0
1, 1, 4, 4, 3, 0, 0, 0.0
1, 1, 4, 4, 4, 0, 0, 0.0
1, 2, 0, 1, 1, 0, 0, 0.0
1, 2, 0, 1, 2, 0, 0, 0.0
1, 2, 0, 1, 3, 0, 0, 0.0
1, 2, 0, 1, 4, 0, 0, 0.0
1, 2, 0, 2, 1, 0, 0, 0.0
1, 2, 0, 2, 2, 0, 0, 0.0
1, 2, 0, 2, 3, 0, 0, 0.0
1, 2, 0, 2, 4, 0, 0, 0.0
1, 2, 0, 3, 1, 0, 0, 0.0
1, 2, 0, 3, 2, 0, 0, 0.0
1, 2, 0, 3, 3, 0, 0, 0.0
1, 2, 0, 3, 4, 0, 0, 0.0
1, 2, 0, 4, 1, 0, 0, 0.0
1, 2, 0, 4, 2, 0, 0, 0.0
1, 2, 0, 4, 3, 0, 0, 0.0
1, 2, 0, 4, 4, 0, 0, 0.0
1, 2, 1, 1, 1, 0, 0, 0.0
1, 2, 1, 1, 2, 0, 0, 0.0
1, 2, 1, 1, 3, 0, 0, 0.0
1, 2, 1, 1, 4, 0, 0, 0.0
1, 2, 1, 2, 1, 0, 0, 0.0
1, 2, 1, 2, 2, 0, 0, 0.0
1, 2, 1, 2, 3, 0, 0, 0.0
1, 2, 1, 2, 4, 0, 0, 0.0
1, 2, 1, 3, 1, 0, 0, 0.0
1, 2, 1, 3, 2, 0, 0, 0.0
1, 2, 1, 3, 3, 0, 0, 0.0
1, 2, 1, 3, 4, 0, 0, 0.0
1, 2, 1, 4, 1, 0, 0, 0.0
1, 2, 1, 4, 2, 0, 0, 0.0
1, 2, 1, 4, 3, 0, 0, 0.0
1, 2, 1, 4, 4, 0, 0, 0.0
1, 2, 2, 1, 1, 0, 0, 0.0
1, 2, 2, 1, 2, 0, 0, 0.0
1, 2, 2, 1, 3, 0, 0, 0.0
1, 2, 2, 1, 4, 0, 0, 0.0
1, 2, 2, 2, 1, 0, 0, 0.0
1, 2, 2, 2, 2, 0, 0, 0.0
1, 2, 2, 2, 3, 0, 0, 0.0
1, 2, 2, 2, 4, 0, 0, 0.0
1, 2, 2, 3, 1, 0, 0, 0.0
1, 2, 2, 3, 2, 0, 0, 0.0
1, 2, 2, 3, 3, 0, 0, 0.0
1, 2, 2, 3, 4, 0, 0, 0.0
1, 2, 2, 4, 1, 0, 0, 0.0
1, 2, 2, 4, 2, 0, 0, 0.0
1, 2, 2, 4, 3, 0, 0, 0.0
1, 2, 2, 4, 4, 0, 0, 0.0
1, 2, 3, 1, 1, 0, 0, -0.5000302578521514
1, 2, 3, 1, 2, 0, 0, -0.007264330713417004
1, 2, 3, 1, 3, 0, 0, -0.014281553369879558
1, 2, 3, 1, 4, 0, 0, 0.007471389228095338
1, 2, 3, 2, 1, 0, 0, -0.0072643307134169525
1, 2, 3, 2, 2, 0, 0, -0.23949946793249308
1, 2, 3, 2, 3, 0, 0, -0.001954082518475168
1, 2, 3, 2, 4, 0, 0, 0.003048511530529652
1, 2, 3, 3, 1, 0, 0, -0.014281553369879555
1, 2, 3, 3, 2, 0, 0, -0.0019540825184751675
1, 2, 3, 3, 3, 0, 0, -0.0006572561830814772
1, 2, 3, 3, 4, 0, 0, 0.00036694219321516006
1, 2, 3, 4, 1, 0, 0, 0.007471389228095335
1, 2, 3, 4, 2, 0, 0, 0.0030485115305296543
1, 2, 3, 4, 3, 0, 0, 0.00036694219321516006
1, 2, 3, 4, 4, 0, 0, -0.0002308468287331262
1, 2, 4, 1, 1, 0, 0, 0.0
1, 2, 4, 1, 2, 0, 0, 0.0
1, 2, 4, 1, 3, 0, 0, 0.0
1, 2, 4, 1, 4, 0, 0, 0.0
1, 2, 4, 2, 1, 0, 0, 0.0
1, 2, 4, 2, 2, 0, 0, 0.0
1, 2, 4, 2, 3, 0, 0, 0.0
1, 2, 4, 2, 4, 0, 0, 0.0
1, 2, 4, 3, 1, 0, 0, 0.0
1, 2, 4, 3, 2, 0, 0, 0.0
1, 2, 4, 3, 3, 0, 0, 0.0
1, 2, 4, 3, 4, 0, 0, 0.0
1, 2, 4, 4, 1, 0, 0, 0.0
1, 2, 4, 4, 2, 0, 0, 0.0
1, 2, 4, 4, 3, 0, 0, 0.0
1, 2, 4, 4, 4, 0, 0, 0.0
1, 3, 0, 1, 1, 0, 0, 0.0
1, 3, 0, 1, 2, 0, 0, 0.0
1, 3, 0, 1, 3, 0, 0, 0.0
1, 3, 0, 1, 4, 0, 0, 0.0
1, 3, 0, 2, 1, 0, 0, 0.0
1, 3, 0, 2, 2, 0, 0, 0.0
1, 3, 0, 2, 3, 0, 0, 0.0
1, 3, 0, 2, 4, 0, 0, 0.0
1, 3, 0, 3, 1, 0, 0, 0.0
1, 3, 0, 3, 2, 0, 0, 0.0
1, 3, 0, 3, 3, 0, 0, 0.0
1, 3, 0, 3, 4, 0, 0, 0.0
1, 3, 0, 4, 1, 0, 0, 0.0
1, 3, 0, 4, 2, 0, 0, 0.0
1, 3, 0, 4, 3, 0, 0, 0.0
1, 3, 0, 4, 4, 0, 0, 0.0
1, 3, 1, 1, 1, 0, 0, 0.0
1, 3, 1, 1, 2, 0, 0, 0.0
1, 3, 1, 1, 3, 0, 0, 0.0
1, 3, 1, 1, 4, 0, 0, 0.0
1, 3, 1, 2, 1, 0, 0, 0.0
1, 3, 1, 2, 2, 0, 0, 0.0
1, 3, 1, 2, 3, 0, 0, 0.0
1, 3, 1, 2, 4, 0, 0, 0.0
1, 3, 1, 3, 1, 0, 0, 0.0
1, 3, 1, 3, 2, 0, 0, 0.0
1, 3, 1, 3, 3, 0, 0, 0.0
1, 3, 1, 3, 4, 0, 0, 0.0
1, 3, 1, 4, 1, 0, 0, 0.0
1, 3, 1, 4, 2, 0, 0, 0.0
1, 3, 1, 4, 3, 0, 0, 0.0
1, 3, 1, 4, 4, 0, 0, 0.0
1, 3, 2, 1, 1, 0, 0, 0.0
1, 3, 2, 1, 2, 0, 0, 0.0
1, 3, 2, 1, 3, 0, 0, 0.0
1, 3, 2, 1, 4, 0, 0, 0.0
1, 3, 2, 2, 1, 0, 0, 0.0
1, 3, 2, 2, 2, 0, 0, 0.0
1, 3, 2, 2, 3, 0, 0, 0.0
1, 3, 2, 2, 4, 0, 0, 0.0
1, 3, 2, 3, 1, 0, 0, 0.0
1, 3, 2, 3, 2, 0, 0, 0.0
1, 3, 2, 3, 3, 0, 0, 0.0
1, 3, 2, 3, 4, 0, 0, 0.0
1, 3, 2, 4, 1, 0, 0, 0.0
1, 3, 2, 4, 2, 0, 0, 0.0
1, 3, 2, 4, 3, 0, 0, 0.0
1, 3, 2, 4, 4, 0, 0, 0.0
1, 3, 3, 1, 1, 0, 0, 0.0
1, 3, 3, 1, 2, 0, 0, 0.0
1, 3, 3, 1, 3, 0, 0, 0.0
1, 3, 3, 1, 4, 0, 0, 0.0
1, 3, 3, 2, 1, 0, 0, 0.0
1, 3, 3, 2, 2, 0, 0, 0.0
1, 3, 3, 2, 3, 0, 0, 0.0
1, 3, 3, 2, 4, 0, 0, 0.0
1, 3, 3, 3, 1, 0, 0, 0.0
1, 3, 3, 3, 2, 0, 0, 0.0
1, 3, 3, 3, 3, 0, 0, 0.0
1, 3, 3, 3, 4, 0, 0, 0.0
1, 3, 3, 4, 1, 0, 0, 0.0
1, 3, 3, 4, 2, 0, 0, 0.0
1, 3, 3, 4, 3, 0, 0, 0.0
1, 3, 3, 4, 4, 0, 0, 0.0
1, 3, 4, 1, 1, 0, 0, -0.5000302578521514
1, 3, 4, 1, 2, 0, 0, -0.007264330713417004
1, 3, 4, 1, 3, 0, 0, -0.014281553369879558
1, 3, 4, 1, 4, 0, 0, 0.007471389228095338
1, 3, 4, 2, 1, 0, 0, -0.0072643307134169525
1, 3, 4, 2, 2, 0, 0, -0.23949946793249308
1, 3, 4, 2, 3, 0, 0, -0.001954082518475168
1, 3, 4, 2, 4, 0, 0, 0.003048511530529652
1, 3, 4, 3, 1, 0, 0, -0.014281553369879555
1, 3, 4, 3, 2, 0, 0, -0.0019540825184751675
1, 3, 4, 3, 3, 0, 0, -0.0006572561830814772
1, 3, 4, 3, 4, 0, 0, 0.00036694219321516006
1, 3, 4, 4, 1, 0, 0, 0.007471389228095335
1, 3, 4, 4, 2, 0, 0, 0.0030485115305296543
1, 3, 4, 4, 3, 0, 0, 0.00036694219321516006
1, 3, 4, 4, 4, 0, 0, -0.0002308468287331262
1, 4, 0, 1, 1, 0, 0, 0.0
1, 4, 0, 1, 2, 0, 0, 0.0
1, 4, 0, 1, 3, 0, 0, 0.0
1, 4, 0, 1, 4, 0, 0, 0.0
1, 4, 0, 2, 1, 0, 0, 0.0
1, 4, 0, 2, 2, 0, 0, 0.0
1, 4, 0, 2, 3, 0, 0, 0.0
1, 4, 0, 2, 4, 0, 0, 0.0
1, 4, 0, 3, 1, 0, 0, 0.0
1, 4, 0, 3, 2, 0, 0, 0.0
1, 4, 0, 3, 3, 0, 0, 0.0
1, 4, 0, 3, 4, 0, 0, 0.0
1, 4, 0, 4, 1, 0, 0, 0.0
1, 4, 0, 4, 2, 0, 0, 0.0
1, 4, 0, 4, 3, 0, 0, 0.0
1, 4, 0, 4, 4, 0, 0, 0.0
1, 4, 1, 1, 1, 0, 0, 0.0
1, 4, 1, 1, 2, 0, 0, 0.0
1, 4, 1, 1, 3, 0, 0, 0.0
1, 4, 1, 1, 4, 0, 0, 0.0
1, 4, 1, 2, 1, 0, 0, 0.0
1, 4, 1, 2, 2, 0, 0, 0.0
1, 4, 1, 2, 3, 0, 0, 0.0
1, 4, 1, 2, 4, 0, 0, 0.0
1, 4, 1, 3, 1, 0, 0, 0.0
1, 4, 1, 3, 2, 0, 0, 0.0
1, 4, 1, 3, 3, 0, 0, 0.0
1, 4, 1, 3, 4, 0, 0, 0.0
1, 4, 1, 4, 1, 0, 0, 0.0
1, 4, 1, 4, 2, 0, 0, 0.0
1, 4, 1, 4, 3, 0, 0, 0.0
1, 4, 1, 4, 4, 0, 0, 0.0
1, 4, 2, 1, 1, 0, 0, 0.0
1, 4, 2, 1, 2, 0, 0, 0.0
1, 4, 2, 1, 3, 0, 0, 0.0
1, 4, 2, 1, 4, 0, 0, 0.0
1, 4, 2, 2, 1, 0, 0, 0.0
1, 4, 2, 2, 2, 0, 0, 0.0
1, 4, 2, 2, 3, 0, 0, 0.0
1, 4, 2, 2, 4, 0, 0, 0.0
1, 4, 2, 3, 1, 0, 0, 0.0
1, 4, 2, 3, 2, 0, 0, 0.0
1, 4, 2, 3, 3, 0, 0, 0.0
1, 4, 2, 3, 4, 0, 0, 0.0
1, 4, 2, 4, 1, 0, 0, 0.0
1, 4, 2, 4, 2, 0, 0, 0.0
1, 4, 2, 4, 3, 0, 0, 0.0
1, 4, 2, 4, 4, 0, 0, 0.0
1, 4, 3, 1, 1, 0, 0, 0.0
1, 4, 3, 1, 2, 0, 0, 0.0
1, 4, 3, 1, 3, 0, 0, 0.0
1, 4, 3, 1, 4, 0, 0, 0.0
1, 4, 3, 2, 1, 0, 0, 0.0
1, 4, 3, 2, 2, 0, 0, 0.0
1, 4, 3, 2, 3, 0, 0, 0.0
1, 4, 3, 2, 4, 0, 0, 0.0
1, 4, 3, 3, 1, 0, 0, 0.0
1, 4, 3, 3, 2, 0, 0, 0.0
1, 4, 3, 3, 3, 0, 0, 0.0
1, 4, 3, 3, 4, 0, 0, 0.0
1, 4, 3, 4, 1, 0, 0, 0.0
1, 4, 3, 4, 2, 0, 0, 0.0
1, 4, 3, 4, 3, 0, 0, 0.0
1, 4, 3, 4, 4, 0, 0, 0.0
1, 4, 4, 1, 1, 0, 0, 0.0
1, 4, 4, 1, 2, 0, 0, 0.0
1, 4, 4, 1, 3, 0, 0, 0.0
1, 4, 4, 1, 4, 0, 0, 0.0
1, 4, 4, 2, 1, 0, 0, 0.0
1, 4, 4, 2, 2, 0, 0, 0.0
1, 4, 4, 2, 3, 0, 0, 0.0
1, 4, 4, 2, 4, 0, 0, 0.0
1, 4, 4, 3, 1, 0, 0, 0.0
1, 4, 4, 3, 2, 0, 0, 0.0
1, 4, 4, 3, 3, 0, 0, 0.0
1, 4, 4, 3, 4, 0, 0, 0.0
1, 4, 4, 4, 1, 0, 0, 0.0
1, 4, 4, 4, 2, 0, 0, 0.0
1, 4, 4, 4, 3, 0, 0, 0.0
1, 4, 4, 4, 4, 0, 0, 0.0
2, 0, 0, 1, 1, 0, 0, 0.0
2, 0, 0, 1, 2, 0, 0, 0.0
2, 0, 0, 1, 3, 0, 0, 0.0
2, 0, 0, 1, 4, 0, 0, 0.0
2, 0, 0, 2, 1, 0, 0, 0.0
2, 0, 0, 2, 2, 0, 0, 0.0
2, 0, 0, 2, 3, 0, 0, 0.0
2, 0, 0, 2, 4, 0, 0, 0.0
2, 0, 0, 3, 1, 0, 0, 0.0
2, 0, 0, 3, 2, 0, 0, 0.0
2, 0, 0, 3, 3, 0, 0, 0.0
2, 0, 0, 3, 4, 0, 0, 0.0
2, 0, 0, 4, 1, 0, 0, 0.0
2, 0, 0, 4, 2, 0, 0, 0.0
2, 0, 0, 4, 3, 0, 0, 0.0
2, 0, 0, 4, 4, 0, 0, 0.0
2, 0, 1, 1, 1, 0, 0, -0.6170171782458448
2, 0, 1, 1, 2, 0, 0, -0.014339122530898361
2, 0, 1, 1, 3, 0, 0, 0.008034067147857251
2, 0, 1, 1, 4, 0, 0, 0.008106059530308588
2, 0, 1, 2, 1, 0, 0, -0.01019909936988573
2, 0, 1, 2, 2, 0, 0, -0.2945638351856077
2, 0, 1, 2, 3, 0, 0, 0.000508762258346169
2, 0, 1, 2, 4, 0, 0, -0.0089086940698221
2, 0, 1, 3, 1, 0, 0, 0.005000006617505057
2, 0, 1, 3, 2, 0, 0, 0.0017588069248183806
2, 0, 1, 3, 3, 0, 0, 0.029178708677767812
2, 0, 1, 3, 4, 0, 0, 0.00033453512550803626
2, 0, 1, 4, 1, 0, 0, 0.009305725796364477
2, 0, 1, 4, 2, 0, 0, -0.011046325093575032
2, 0, 1, 4, 3, 0, 0, 0.00029186692429349623
2, 0, 1, 4, 4, 0, 0, 0.037250461699560984
2, 0, 2, 1, 1, 0, 0, -0.25836264529474506
2, 0, 2, 1, 2, 0, 0, -0.011163998750646931
2, 0, 2, 1, 3, 0, 0, 0.012146211692450212
2, 0, 2, 1, 4, 0, 0, 0.0009088015063840953
2, 0, 2, 2, 1, 0, 0, -0.008994935132465479
2, 0, 2, 2, 2, 0, 0, 0.05812457276426423
2, 0, 2, 2, 3, 0, 0, 0.00012372964314615994
2, 0, 2, 2, 4, 0, 0, 0.003956169200194958
2, 0, 2, 3, 1, 0, 0, -0.002971517657593032
2, 0, 2, 3, 2, 0, 0, 4.314787514372188e-05
2, 0, 2, 3, 3, 0, 0, 0.00021690739695709246
2, 0, 2, 3, 4, 0, 0, 3.430992902800495e-05
2, 0, 2, 4, 1, 0, 0, 0.0015725272584960733
2, 0, 2, 4, 2, 0, 0, -0.00021995387947587857
2, 0, 2, 4, 3, 0, 0, -0.0001132127863381379
2, 0, 2, 4, 4, 0, 0, -3.881461769991976e-05
2, 0, 3, 1, 1, 0, 0, 0.0
2, 0, 3, 1, 2, 0, 0, 0.0
2, 0, 3, 1, 3, 0, 0, 0.0
2, 0, 3, 1, 4, 0, 0, 0.0
2, 0, 3, 2, 1, 0, 0, 0.0
2, 0, 3, 2, 2, 0, 0, 0.0
2, 0, 3, 2, 3, 0, 0, 0.0
2, 0, 3, 2, 4, 0, 0, 0.0
2, 0, 3, 3, 1, 0, 0, 0.0
2, 0, 3, 3, 2, 0, 0, 0.0
2, 0, 3, 3, 3, 0, 0, 0.0
2, 0, 3, 3, 4, 0, 0, 0.0
2, 0, 3, 4, 1, 0, 0, 0.0
2, 0, 3, 4, 2, 0, 0, 0.0
2, 0, 3, 4, 3, 0, 0, 0.0
2, 0, 3, 4, 4, 0, 0, 0.0
2, 0, 4, 1, 1, 0, 0, 0.0
2, 0, 4, 1, 2, 0, 0, 0.0
2, 0, 4, 1, 3, 0, 0, 0.0
2, 0, 4, 1, 4, 0, 0, 0.0
2, 0, 4, 2, 1, 0, 0, 0.0
2, 0, 4, 2, 2, 0, 0, 0.0
2, 0, 4, 2, 3, 0, 0, 0.0
2, 0, 4, 2, 4, 0, 0, 0.0
2, 0, 4, 3, 1, 0, 0, 0.0
2, 0, 4, 3, 2, 0, 0, 0.0
2, 0, 4, 3, 3, 0, 0, 0.0
2, 0, 4, 3, 4, 0, 0, 0.0
2, 0, 4, 4, 1, 0, 0, 0.0
2, 0, 4, 4, 2, 0, 0, 0.0
2, 0, 4, 4, 3, 0, 0, 0.0
2, 0, 4, 4, 4, 0, 0, 0.0
2, 1, 0, 1, 1, 0, 0, 0.0
2, 1, 0, 1, 2, 0, 0, 0.0
2, 1, 0, 1, 3, 0, 0, 0.0
2, 1, 0, 1, 4, 0, 0, 0.0
2, 1, 0, 2, 1, 0, 0, 0.0
2, 1, 0, 2, 2, 0, 0, 0.0
2, 1, 0, 2, 3, 0, 0, 0.0
2, 1, 0, 2, 4, 0, 0, 0.0
2, 1, 0, 3, 1, 0, 0, 0.0
2, 1, 0, 3, 2, 0, 0, 0.0
2, 1, 0, 3, 3, 0, 0, 0.0
2, 1, 0, 3, 4, 0, 0, 0.0
2, 1, 0, 4, 1, 0, 0, 0.0
2, 1, 0, 4, 2, 0, 0, 0.0
2, 1, 0, 4, 3, 0, 0, 0.0
2, 1, 0, 4, 4, 0, 0, 0.0
2, 1, 1, 1, 1, 0, 0, 0.0
2, 1, 1, 1, 2, 0, 0, 0.0
2, 1, 1, 1, 3, 0, 0, 0.0
2, 1, 1, 1, 4, 0, 0, 0.0
2, 1, 1, 2, 1, 0, 0, 0.0
2, 1, 1, 2, 2, 0, 0, 0.0
2, 1, 1, 2, 3, 0, 0, 0.0
2, 1, 1, 2, 4, 0, 0, 0.0
2, 1, 1, 3, 1, 0, 0, 0.0
2, 1, 1, 3, 2, 0, 0, 0.0
2, 1, 1, 3, 3, 0, 0, 0.0
2, 1, 1, 3, 4, 0, 0, 0.0
2, 1, 1, 4, 1, 0, 0, 0.0
2, 1, 1, 4, 2, 0, 0, 0.0
2, 1, 1, 4, 3, 0, 0, 0.0
2, 1, 1, 4, 4, 0, 0, 0.0
2, 1, 2, 1, 1, 0, 0, -0.6223095178852114
2, 1, 2, 1, 2, 0, 0, -0.013641222842078997
2, 1, 2, 1, 3, 0, 0, 0.008329707422959161
2, 1, 2, 1, 4, 0, 0, 0.007963604245439845
2, 1, 2, 2, 1, 0, 0, -0.01059485879787338
2, 1, 2, 2, 2, 0, 0, -0.283287138676202
2, 1, 2, 2, 3, 0, 0, 0.0006459328633838515
2, 1, 2, 2, 4, 0, 0, -0.0038066140816783
2, 1, 2, 3, 1, 0, 0, 0.01819645576887461
2, 1, 2, 3, 2, 0, 0, 0.002176799485550787
2, 1, 2, 3, 3, 0, 0, 0.028212217320967202
2, 1, 2, 3, 4, 0, 0, 0.00025404286260681747
2, 1, 2, 4, 1, 0, 0, 0.009325064318943194
2, 1, 2, 4, 2, 0, 0, -0.012592559089465098
2, 1, 2, 4, 3, 0, 0, 0.00034140321242439914
2, 1, 2, 4, 4, 0, 0, 0.03652877325118743
2, 1, 3, 1, 1, 0, 0, -0.25836264529474506
2, 1, 3, 1, 2, 0, 0, -0.011163998750646931
2, 1, 3, 1, 3, 0, 0, 0.012146211692450212
2, 1, 3, 1, 4, 0, 0, 0.0009088015063840953
2, 1, 3, 2, 1, 0, 0, -0.008994935132465479
2, 1, 3, 2, 2, 0, 0, 0.05812457276426423
2, 1, 3, 2, 3, 0, 0, 0.00012372964314615994
2, 1, 3, 2, 4, 0, 0, 0.003956169200194958
2, 1, 3, 3, 1, 0, 0, -0.002971517657593032
2, 1, 3, 3, 2, 0, 0, 4.314787514372188e-05
2, 1, 3, 3, 3, 0, 0, 0.00021690739695709246
2, 1, 3, 3, 4, 0, 0, 3.430992902800495e-05
2, 1, 3, 4, 1, 0, 0, 0.0015725272584960733
2, 1, 3, 4, 2, 0, 0, -0.00021995387947587857
2, 1, 3, 4, 3, 0, 0, -0.0001132127863381379
2, 1, 3, 4, 4, 0, 0, -3.881461769991976e-05
2, 1, 4, 1, 1, 0, 0, 0.0
2, 1, 4, 1, 2, 0, 0, 0.0
2, 1, 4, 1, 3, 0, 0, 0.0
2, 1, 4, 1, 4, 0, 0, 0.0
2, 1, 4, 2, 1, 0, 0, 0.0
2, 1, 4, 2, 2, 0, 0, 0.0
2, 1, 4, 2, 3, 0, 0, 0.0
2, 1, 4, 2, 4, 0, 0, 0.0
2, 1, 4, 3, 1, 0, 0, 0.0
2, 1, 4, 3, 2, 0, 0, 0.0
2, 1, 4, 3, 3, 0, 0, 0.0
2, 1, 4, 3, 4, 0, 0, 0.0
2, 1, 4, 4, 1, 0, 0, 0.0
2, 1, 4, 4, 2, 0, 0, 0.0
2, 1, 4, 4, 3, 0, 0, 0.0
2, 1, 4, 4, 4, 0, 0, 0.0
2, 2, 0, 1, 1, 0, 0, 0.0
2, 2, 0, 1, 2, 0, 0, 0.0
2, 2, 0, 1, 3, 0, 0, 0.0
2, 2, 0, 1, 4, 0, 0, 0.0
2, 2, 0, 2, 1, 0, 0, 0.0
2, 2, 0, 2, 2, 0, 0, 0.0
2, 2, 0, 2, 3, 0, 0, 0.0
2, 2, 0, 2, 4, 0, 0, 0.0
2, 2, 0, 3, 1, 0, 0, 0.0
2, 2, 0, 3, 2, 0, 0, 0.0
2, 2, 0, 3, 3, 0, 0, 0.0
2, 2, 0, 3, 4, 0, 0, 0.0
2, 2, 0, 4, 1, 0, 0, 0.0
2, 2, 0, 4, 2, 0, 0, 0.0
2, 2, 0, 4, 3, 0, 0, 0.0
2, 2, 0, 4, 4, 0, 0, 0.0
2, 2, 1, 1, 1, 0, 0, 0.0
2, 2, 1, 1, 2, 0, 0, 0.0
2, 2, 1, 1, 3, 0, 0, 0.0
2, 2, 1, 1, 4, 0, 0, 0.0
2, 2, 1, 2, 1, 0, 0, 0.0
2, 2, 1, 2, 2, 0, 0, 0.0
2, 2, 1, 2, 3, 0, 0, 0.0
2, 2, 1, 2, 4, 0, 0, 0.0
2, 2, 1, 3, 1, 0, 0, 0.0
2, 2, 1, 3, 2, 0, 0, 0.0
2, 2, 1, 3, 3, 0, 0, 0.0
2, 2, 1, 3, 4, 0, 0, 0.0
2, 2, 1, 4, 1, 0, 0, 0.0
2, 2, 1, 4, 2, 0, 0, 0.0
2, 2, 1, 4, 3, 0, 0, 0.0
2, 2, 1, 4, 4, 0, 0, 0.0
2, 2, 2, 1, 1, 0, 0, 0.0
2, 2, 2, 1, 2, 0, 0, 0.0
2, 2, 2, 1, 3, 0, 0, 0.0
2, 2, 2, 1, 4, 0, 0, 0.0
2, 2, 2, 2, 1, 0, 0, 0.0
2, 2, 2, 2, 2, 0, 0, 0.0
2, 2, 2, 2, 3, 0, 0, 0.0
2, 2, 2, 2, 4, 0, 0, 0.0
2, 2, 2, 3, 1, 0, 0, 0.0
2, 2, 2, 3, 2, 0, 0, 0.0
2, 2, 2, 3, 3, 0, 0, 0.0
2, 2, 2, 3, 4, 0, 0, 0.0
2, 2, 2, 4, 1, 0, 0, 0.0
2, 2, 2, 4, 2, 0, 0, 0.0
2, 2, 2, 4, 3, 0, 0, 0.0
2, 2, 2, 4, 4, 0, 0, 0.0
2, 2, 3, 1, 1, 0, 0, -0.623073766057642
2, 2, 3, 1, 2, 0, 0, -0.013987229993658413
2, 2, 3, 1, 3, 0, 0, 0.011470101763843514
2, 2, 3, 1, 4, 0, 0, 0.007969709637884657
2, 2, 3, 2, 1, 0, 0, -0.010602123822720612
2, 2, 3, 2, 2, 0, 0, -0.28294823318818585
2, 2, 3, 2, 3, 0, 0, 0.0007240455879461622
2, 2, 3, 2, 4, 0, 0, -0.005315932268257658
2, 2, 3, 3, 1, 0, 0, 0.018189210946559675
2, 2, 3, 3, 2, 0, 0, 0.002174734948287899
2, 2, 3, 3, 3, 0, 0, 0.028268326111838576
2, 2, 3, 3, 4, 0, 0, 0.00024737175645596577
2, 2, 3, 4, 1, 0, 0, 0.009328790755858135
2, 2, 3, 4, 2, 0, 0, -0.012592734889567324
2, 2, 3, 4, 3, 0, 0, 0.0003118815479212703
2, 2, 3, 4, 4, 0, 0, 0.03654023720936713
2, 2, 4, 1, 1, 0, 0, -0.25540782753863955
2, 2, 4, 1, 2, 0, 0, -0.010153092448442676
2, 2, 4, 1, 3, 0, 0, 0.0057334425981587
2, 2, 4, 1, 4, 0, 0, 0.0009466910970841328
2, 2, 4, 2, 1, 0, 0, -0.008911822538495132
2, 2, 4, 2, 2, 0, 0, 0.05888303367887277
2, 2, 4, 2, 3, 0, 0, -8.419648775624271e-05
2, 2, 4, 2, 4, 0, 0, 0.0024450687731275393
2, 2, 4, 3, 1, 0, 0, -0.002937591213956955
2, 2, 4, 3, 2, 0, 0, 5.689512424745595e-05
2, 2, 4, 3, 3, 0, 0, 0.00010173473601906979
2, 2, 4, 3, 4, 0, 0, 2.8062548957412022e-05
2, 2, 4, 4, 1, 0, 0, 0.0015546399503673755
2, 2, 4, 4, 2, 0, 0, -0.0002296654701982748
2, 2, 4, 4, 3, 0, 0, -5.2344131747263014e-05
2, 2, 4, 4, 4, 0, 0, -2.7547481695566138e-05
2, 3, 0, 1, 1, 0, 0, 0.0
2, 3, 0, 1, 2, 0, 0, 0.0
2, 3, 0, 1, 3, 0, 0, 0.0
2, 3, 0, 1, 4, 0, 0, 0.0
2, 3, 0, 2, 1, 0, 0, 0.0
2, 3, 0, 2, 2, 0, 0, 0.0
2, 3, 0, 2, 3, 0, 0, 0.0
2, 3, 0, 2, 4, 0, 0, 0.0
2, 3, 0, 3, 1, 0, 0, 0.0
2, 3, 0, 3, 2, 0, 0, 0.0
2, 3, 0, 3, 3, 0, 0, 0.0
2, 3, 0, 3, 4, 0, 0, 0.0
2, 3, 0, 4, 1, 0, 0, 0.0
2, 3, 0, 4, 2, 0, 0, 0.0
2, 3, 0, 4, 3, 0, 0, 0.0
2, 3, 0, 4, 4, 0, 0, 0.0
2, 3, 1, 1, 1, 0, 0, 0.0
2, 3, 1, 1, 2, 0, 0, 0.0
2, 3, 1, 1, 3, 0, 0, 0.0
2, 3, 1, 1, 4, 0, 0, 0.0
2, 3, 1, 2, 1, 0, 0, 0.0
2, 3, 1, 2, 2, 0, 0, 0.0
2, 3, 1, 2, 3, 0, 0, 0.0
2, 3, 1, 2, 4, 0, 0, 0.0
2, 3, 1, 3, 1, 0, 0, 0.0
2, 3, 1, 3, 2, 0, 0, 0.0
2, 3, 1, 3, 3, 0, 0, 0.0
2, 3, 1, 3, 4, 0, 0, 0.0
2, 3, 1, 4, 1, 0, 0, 0.0
2, 3, 1, 4, 2, 0, 0, 0.0
2, 3, 1, 4, 3, 0, 0, 0.0
2, 3, 1, 4, 4, 0, 0, 0.0
2, 3, 2, 1, 1, 0, 0, 0.0
2, 3, 2, 1, 2, 0, 0, 0.0
2, 3, 2, 1, 3, 0, 0, 0.0
2, 3, 2, 1, 4, 0, 0, 0.0
2, 3, 2, 2, 1, 0, 0, 0.0
2, 3, 2, 2, 2, 0, 0, 0.0
2, 3, 2, 2, 3, 0, 0, 0.0
2, 3, 2, 2, 4, 0, 0, 0.0
2, 3, 2, 3, 1, 0, 0, 0.0
2, 3, 2, 3, 2, 0, 0, 0.0
